Frame,Timestamp (ms),Active points,Bounding box centre X (px),Bounding box centre Y (px),Bounding box width (px),Bounding box height (px),Bounding box rotation (degrees),Bounding box vertex 1 X (px),Bounding box vertex 1 Y (px),Bounding box vertex 2 X (px),Bounding box vertex 2 Y (px),Bounding box vertex 3 X (px),Bounding box vertex 3 Y (px),Bounding box vertex 4 X (px),Bounding box vertex 4 Y (px)
136,5520,256,188.552,129.833,65.3975,91.3097,0,155.853,175.488,155.853,84.178,221.251,84.178,221.251,175.488
137,5560,258,188.813,129.375,65.566,91.5449,0,156.03,175.147,156.03,83.6023,221.596,83.6023,221.596,175.147
138,5600,257,189.05,128.837,65.5219,91.4834,0,156.289,174.579,156.289,83.0955,221.811,83.0955,221.811,174.579
139,5640,258,189.104,128.355,65.4303,91.3555,0,156.389,174.033,156.389,82.6772,221.819,82.6772,221.819,174.033
140,5680,255,189.345,128,65.4988,91.4512,0,156.596,173.725,156.596,82.2743,222.094,82.2743,222.094,173.725
141,5720,259,189.493,127.675,65.4961,91.4474,0,156.745,173.399,156.745,81.9516,222.241,81.9516,222.241,173.399
142,5760,259,189.988,126.846,65.7806,91.8445,0,157.097,172.769,157.097,80.9242,222.878,80.9242,222.878,172.769
143,5800,258,190.058,126.26,65.6127,91.6102,0,157.251,172.065,157.251,80.4546,222.864,80.4546,222.864,172.065
144,5840,261,190.057,125.77,65.7432,91.7925,0,157.185,171.666,157.185,79.8733,222.928,79.8734,222.928,171.666
145,5880,258,190.064,125.403,65.8414,91.9296,0,157.144,171.368,157.144,79.4385,222.985,79.4385,222.985,171.368
146,5920,262,190.174,125.097,66.0987,92.2887,0,157.125,171.241,157.125,78.9526,223.224,78.9526,223.224,171.241
147,5960,262,190.07,124.887,66.0957,92.2846,0,157.022,171.029,157.022,78.7448,223.118,78.7448,223.118,171.029
148,6000,262,189.963,124.835,65.7917,91.8601,0,157.067,170.765,157.067,78.9044,222.858,78.9044,222.858,170.765
149,6040,260,189.838,124.757,65.9348,92.06,0,156.871,170.787,156.871,78.7268,222.806,78.7268,222.806,170.787
150,6080,259,189.695,124.684,65.7874,91.8541,0,156.801,170.611,156.801,78.7568,222.589,78.7568,222.589,170.611
151,6120,259,189.523,124.523,65.5825,91.5679,0,156.731,170.307,156.731,78.7387,222.314,78.7386,222.314,170.307
152,6160,257,189.406,123.91,65.5566,91.5318,0,156.628,169.676,156.628,78.1441,222.185,78.1441,222.185,169.676
153,6200,261,189.462,123.432,65.3889,91.2977,0,156.767,169.081,156.767,77.783,222.156,77.783,222.156,169.081
154,6240,261,189.732,122.733,64.971,90.7142,0,157.246,168.09,157.246,77.3756,222.217,77.3756,222.217,168.09
155,6280,262,190.023,122.34,65.2776,91.1423,0,157.385,167.912,157.385,76.7692,222.662,76.7692,222.662,167.912
156,6320,257,190.283,121.942,65.1277,90.9331,0,157.719,167.408,157.719,76.4752,222.847,76.4752,222.847,167.408
157,6360,254,190.504,121.888,65.2739,91.1371,0,157.867,167.456,157.867,76.3192,223.141,76.3192,223.141,167.456
158,6400,252,190.843,121.914,65.3758,91.2795,0,158.155,167.554,158.155,76.2743,223.531,76.2743,223.531,167.554
159,6440,257,191.116,121.974,65.4008,91.3144,0,158.416,167.631,158.416,76.3171,223.817,76.3171,223.817,167.631
160,6480,257,191.113,121.843,65.3003,91.1739,0,158.463,167.43,158.463,76.2557,223.763,76.2556,223.763,167.43
161,6520,257,191.113,121.843,65.3003,91.1739,0,158.463,167.43,158.463,76.2557,223.763,76.2556,223.763,167.43
162,6560,257,191.113,121.843,65.3003,91.1739,0,158.463,167.43,158.463,76.2557,223.763,76.2556,223.763,167.43
163,6600,257,191.113,121.843,65.3003,91.1739,0,158.463,167.43,158.463,76.2557,223.763,76.2556,223.763,167.43
164,6640,253,191.337,121.494,65.3376,91.226,0,158.668,167.107,158.668,75.881,224.006,75.881,224.006,167.107
165,6680,257,191.382,121.231,65.6007,91.5934,0,158.581,167.028,158.581,75.4345,224.182,75.4345,224.182,167.028
166,6720,257,191.417,121.115,65.3257,91.2095,0,158.754,166.72,158.754,75.5104,224.08,75.5104,224.08,166.72
167,6760,257,191.417,121.115,65.3257,91.2095,0,158.754,166.72,158.754,75.5104,224.08,75.5104,224.08,166.72
168,6800,257,191.417,121.115,65.3257,91.2095,0,158.754,166.72,158.754,75.5104,224.08,75.5104,224.08,166.72
169,6840,257,191.417,121.115,65.3257,91.2095,0,158.754,166.72,158.754,75.5104,224.08,75.5104,224.08,166.72
170,6880,257,191.417,121.115,65.3257,91.2095,0,158.754,166.72,158.754,75.5104,224.08,75.5104,224.08,166.72
171,6920,257,190.729,123.908,66.56,92.9329,0,157.449,170.374,157.449,77.4413,224.009,77.4413,224.009,170.374
172,6960,258,191.054,124.922,66.7161,93.1507,0,157.696,171.498,157.696,78.3469,224.412,78.3469,224.412,171.498
