Frame,Timestamp (ms),Active points,Bounding box centre X (px),Bounding box centre Y (px),Bounding box width (px),Bounding box height (px),Bounding box rotation (degrees),Bounding box vertex 1 X (px),Bounding box vertex 1 Y (px),Bounding box vertex 2 X (px),Bounding box vertex 2 Y (px),Bounding box vertex 3 X (px),Bounding box vertex 3 Y (px),Bounding box vertex 4 X (px),Bounding box vertex 4 Y (px)
192,7760,107,237.486,143.646,59.0896,176.011,0,207.941,231.652,207.941,55.6401,267.03,55.6401,267.03,231.652
193,7800,108,236.89,144.025,59.0658,175.941,0,207.357,231.995,207.357,56.0544,266.423,56.0544,266.423,231.995
194,7840,111,235.121,144.136,58.797,175.14,0,205.723,231.706,205.723,56.5658,264.52,56.5658,264.52,231.706
195,7880,107,233.287,144.118,58.9867,175.705,0,203.793,231.971,203.793,56.2657,262.78,56.2657,262.78,231.971
196,7920,110,231.105,142.848,57.4496,171.126,0,202.38,228.411,202.38,57.2847,259.83,57.2847,259.83,228.411
197,7960,105,229.763,142.389,57.2669,170.582,0,201.13,227.68,201.13,57.0978,258.397,57.0978,258.397,227.68
198,8000,103,227.372,141.434,55.9169,166.561,0,199.414,224.715,199.414,58.1539,255.331,58.1539,255.331,224.715
199,8040,104,224.897,139.864,53.7801,160.196,0,198.007,219.962,198.007,59.766,251.787,59.766,251.787,219.962
200,8080,105,223.073,138.481,52.2581,155.662,0,196.943,216.312,196.943,60.6499,249.202,60.6499,249.202,216.312
201,8120,105,221.409,137.125,51.077,152.144,0,195.87,213.197,195.87,61.053,246.947,61.053,246.947,213.197
202,8160,105,220.174,136.81,51.1353,152.318,0,194.606,212.969,194.606,60.6511,245.741,60.6511,245.741,212.969
203,8200,104,219.024,136.47,51.1423,152.339,0,193.453,212.639,193.453,60.3003,244.595,60.3003,244.595,212.639
204,8240,106,218.278,136.587,51.9371,154.706,0,192.309,213.94,192.309,59.2338,244.246,59.2338,244.246,213.94
205,8280,110,217.913,136.836,53.1804,158.41,0,191.322,216.041,191.322,57.6313,244.503,57.6313,244.503,216.041
206,8320,112,216.938,136.253,53.5068,159.382,0,190.185,215.944,190.185,56.5621,243.692,56.5621,243.692,215.944
207,8360,111,216.636,136.454,53.9567,160.722,0,189.658,216.816,189.658,56.0934,243.615,56.0934,243.615,216.816
208,8400,110,215.791,136.322,54.2227,161.515,0,188.68,217.079,188.68,55.5647,242.902,55.5647,242.902,217.079
209,8440,112,215.214,136.865,54.929,163.618,0,187.749,218.674,187.749,55.0562,242.678,55.0562,242.678,218.674
210,8480,109,214.68,136.94,55.0077,163.853,0,187.176,218.867,187.176,55.0139,242.184,55.0139,242.184,218.867
211,8520,109,213.727,136.735,54.9234,163.602,0,186.265,218.535,186.265,54.9338,241.189,54.9338,241.189,218.535
212,8560,111,213.315,136.135,53.838,160.369,0,186.396,216.319,186.396,55.9508,240.234,55.9508,240.234,216.319
213,8600,110,212.824,136.596,54.6979,162.93,0,185.475,218.061,185.475,55.1312,240.173,55.1312,240.173,218.061
214,8640,109,211.34,135.128,52.5163,156.431,0,185.082,213.343,185.082,56.912,237.598,56.912,237.598,213.343
